lab_name,category_focus,city,state,street_address,contact_name,contact_email,phone_number,website_url,source_registry
STERLING PHARMA SOLUTIONS,Contract Research (Pre-Clinical),Nc - Cary,CONTRACT DEVELOPMENT & MANUFACTURING - APIS,,,,,https://www.sterlingpharmasolutions.com/,BioPharmGuy
ALCAMI,Contract Research (Pre-Clinical),Nc - Durham,SMALL MOLECULE & BIOLOGICS ANALYTICAL & FORMULATION DEVELOPMENT,,,,,https://www.alcaminow.com,BioPharmGuy
ALERA LABS,Contract Research (Pre-Clinical),Nc - Durham,CONTRACT RESEARCH & SERVICES,,,,,https://aleralabs.com/,BioPharmGuy
ALMAC,Contract Research (Pre-Clinical),Nc - Durham,PHARMACEUTICAL SERVICES,,,,,https://www.almacgroup.com/,BioPharmGuy
AVIOQ,Contract Research (Pre-Clinical),Nc - Durham,HIV DIAGNOSTICS,,,,,https://avioq.com/,BioPharmGuy
BIOAGILYTIX,Contract Research (Pre-Clinical),Nc - Durham,"BIOANALYTICAL SERVICES, IMMUNOASSAYS, CELL-BASED ASSAYS",,,,,https://www.bioagilytix.com/,BioPharmGuy
CAMBREX,Contract Research (Pre-Clinical),Nc - Durham,"SMALL MOLECULES RESEARCH, DEVELOPMENT & MANUFACTURING SERVICES",,,,,https://www.cambrex.com/,BioPharmGuy
GILERO,Contract Research (Pre-Clinical),Nc - Durham,"MEDICAL DEVICE DESIGN & DEVELOPMENT, DRUG DELIVERY SYSTEMS DESIGN & DEVELOPMENT, 510K FDA, TESTING, CONTRACT MANUFACTURING",,,,,https://www.gilero.com/,BioPharmGuy
KBI BIOPHARMA,Contract Research (Pre-Clinical),Nc - Durham,CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://www.kbibiopharma.com,BioPharmGuy
MEDPHARM,Contract Research (Pre-Clinical),Nc - Durham,MEDPHARM IS THE WORLD’S LEADING CONTRACT PROVIDER OF TOPICAL AND TRANSDERMAL PRODUCT DESIGN AND FORMULATION DEVELOPMENT SERVICES,,,,,https://www.medpharm.com/,BioPharmGuy
OMNIAB,Contract Research (Pre-Clinical),Nc - Durham,ANTIBODY REPERTOIRES AND HIGH-THROUGHPUT SCREENING TECHNOLOGIES,,,,,https://www.omniab.com/,BioPharmGuy
PATHEON,Contract Research (Pre-Clinical),Nc - Durham,CONTRACT MANUFACTURING AND DEVELOPMENT,,,,,https://www.patheon.com/us/en/home.html,BioPharmGuy
POWERED RESEARCH,Contract Research (Pre-Clinical),Nc - Durham,PRECLINICAL CRO,,,,,https://www.poweredresearch.com/,BioPharmGuy
SMABIO LABS,Contract Research (Pre-Clinical),Nc - Durham,CONTRACT RESEARCH ORGANIZATION SPECIALIZING IN CHEMISTRY MANUFACTURING AND CONTROL,,,,,https://www.smabiolabs.com/,BioPharmGuy
SYNCHRONY LABS,Contract Research (Pre-Clinical),Nc - Durham,"GLP PRECLINICAL RESEARCH, TAILORED FOR MEDICAL DEVICE & PHARMACEUTICAL",,,,,https://www.synchronylabs.com/,BioPharmGuy
DRUMETIX LABS,Contract Research (Pre-Clinical),Nc - Greensboro,IN VIVO AND IN VITRO DMPK SERVICES AND BIOANALYTICAL SUPPORT,,,,,https://www.drumetix.com/php/home.php,BioPharmGuy
SCOUT SCIENTIFIC,Contract Research (Pre-Clinical),Nc - Greenville,"HPLC METHOD DEVELOPMENT AND OPTIMIZATION, EARLY PRODUCT DEVELOPMENT, FEASIBILITY STUDIES",,,,,https://scoutscientific.com/,BioPharmGuy
CAMBREX,Contract Research (Pre-Clinical),Nc - High Point,"SMALL MOLECULES RESEARCH, DEVELOPMENT & MANUFACTURING SERVICES",,,,,https://www.cambrex.com/,BioPharmGuy
PATHEON,Contract Research (Pre-Clinical),Nc - High Point,CONTRACT MANUFACTURING AND DEVELOPMENT,,,,,https://www.patheon.com/us/en/home.html,BioPharmGuy
BIOCYTICS,Contract Research (Pre-Clinical),Nc - Huntersville,CONTRACT CELLULAR SERVICES,,,,,https://biocytics.com/,BioPharmGuy
PACE,Contract Research (Pre-Clinical),Nc - Huntersville,"ANALYTICAL TESTING, CDMO",,,,,https://www.pacelabs.com/,BioPharmGuy
EREMID GENOMIC SERVICES,Contract Research (Pre-Clinical),Nc - Kannapolis,GENOMICS & BIOINFORMATICS SERVICES,,,,,https://eremid.com/,BioPharmGuy
ALCAMI,Contract Research (Pre-Clinical),Nc - Morrisville,SMALL MOLECULE & BIOLOGICS ANALYTICAL & FORMULATION DEVELOPMENT,,,,,https://www.alcaminow.com,BioPharmGuy
ASYMCHEM,Contract Research (Pre-Clinical),Nc - Morrisville,CDMO PROVIDING FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://www.asymchem.com/,BioPharmGuy
BA SCIENCES,Contract Research (Pre-Clinical),Nc - Morrisville,ANALYTICAL SERVICES,,,,,https://www.basciences.com/,BioPharmGuy
BRT LABS,Contract Research (Pre-Clinical),Nc - Morrisville,IMMUNOTOXICOLOGY SERVICES,,,,,https://brt-labs.com/,BioPharmGuy
CAROLINA MOLECULAR,Contract Research (Pre-Clinical),Nc - Morrisville,MOLECULAR TESTING SERVICES,,,,,https://carolinamolecular.com/,BioPharmGuy
CATALENT,Contract Research (Pre-Clinical),Nc - Morrisville,"ANALYTICAL SERVICES, INHALATION PRODUCT DEVELOPMENT",,,,,https://www.catalent.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Nc - Morrisville,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
FUJIFILM DIOSYNTH,Contract Research (Pre-Clinical),Nc - Morrisville,BIOLOGICS DEVELOPMENT & MANUFACTURING,,,,,https://fujifilmbiotechnologies.fujifilm.com/,BioPharmGuy
HELIX3,Contract Research (Pre-Clinical),Nc - Morrisville,CONTRACT RESEARCH LAB,,,,,https://www.helix3inc.com/,BioPharmGuy
PPD,Contract Research (Pre-Clinical),Nc - Morrisville,"CONTRACT R & D, CONSULTING",,,,,https://www.ppd.com/,BioPharmGuy
GILERO,Contract Research (Pre-Clinical),Nc - Pittsboro,CONTRACT MANUFACTURING OF MEDICAL DEVICE & DRUG DELIVERY SYSTEMS,,,,,https://www.gilero.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Nc - Raleigh,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
ALCAMI,Contract Research (Pre-Clinical),Nc - Wilmington,SMALL MOLECULE & BIOLOGICS ANALYTICAL & FORMULATION DEVELOPMENT,,,,,https://www.alcaminow.com,BioPharmGuy
PORTRETT PHARMACEUTICALS,Contract Research (Pre-Clinical),Nc - Wilmington,"SMALL MOLECULE ANALYTICAL TESTING LABORATORY FOCUSING ON METHOD DEVELOPMENT, METHOD VALIDATION, ROUTINE RELEASE AND STABILITY.",,,,,https://portrett.com/,BioPharmGuy
PPD,Contract Research (Pre-Clinical),Nc - Wilmington,"CONTRACT R & D, CONSULTING",,,,,https://www.ppd.com/,BioPharmGuy
NOVEX INNOVATIONS,Contract Research (Pre-Clinical),Nc - Winston-Salem,"CONTRACT RESEARCH, CLINICAL MANUFACTURING",,,,,https://novexinnovations.com/,BioPharmGuy
ALLUCENT,Contract Research (Pre-Clinical),Netherlands - Amsterdam,CLINICAL RESEARCH SOLUTIONS PARTNERING WITH SMALL & MID-SIZED BIOTECHS TO DELIVER NOVEL THERAPIES TO PATIENTS WITH UNMET NEEDS.,,,,,https://www.allucent.com/,BioPharmGuy
DIGI.BIO,Contract Research (Pre-Clinical),Netherlands - Amsterdam,CELL ANALYSIS & TRACKING TECHNOLOGY,,,,,https://digi.bio/,BioPharmGuy
PROTHYA BIOSOLUTIONS,Contract Research (Pre-Clinical),Netherlands - Amsterdam,SERVICES AND PLASMA-DERIVED MEDICINAL PRODUCTS,,,,,https://prothya.com/,BioPharmGuy
DANNALAB,Contract Research (Pre-Clinical),Netherlands - Enschede,X-RAY CHARACTERIZATION OF PHARMACEUTICALS,,,,,https://www.dannalab.com/,BioPharmGuy
INNOCORE PHARMACEUTICALS,Contract Research (Pre-Clinical),Netherlands - Groningen,POLYMER BASED BIODEGRADABLE DRUG DELIVERY TECHNOLOGIES,,,,,https://innocorepharma.com/,BioPharmGuy
SYMERES,Contract Research (Pre-Clinical),Netherlands - Groningen,DRUG DISCOVERY CONTRACT RESEARCH,,,,,https://symeres.com/,BioPharmGuy
TRACER EUROPE,Contract Research (Pre-Clinical),Netherlands - Groningen,IMAGING CRO,,,,,https://www.tracercro.com/,BioPharmGuy
BATAVIA BIOSCIENCES,Contract Research (Pre-Clinical),Netherlands - Leiden,EARLY STAGE PRODUCT DEVELOPMENT SERVICES,,,,,https://bataviabiosciences.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Netherlands - Leiden,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
INNOSER,Contract Research (Pre-Clinical),Netherlands - Leiden,PRECLINICAL CRO,,,,,https://www.innoserlaboratories.com/,BioPharmGuy
SYNEXA LIFE SCIENCES,Contract Research (Pre-Clinical),Netherlands - Leiden,BIOMARKER SERVICES,,,,,https://synexagroup.com/,BioPharmGuy
ZOBIO,Contract Research (Pre-Clinical),Netherlands - Leiden,CONTRACT DRUG DISCOVERY,,,,,https://zobio.com/,BioPharmGuy
AVIVIA,Contract Research (Pre-Clinical),Netherlands - Nijmegen,SMALL MOLECULE SERVICES,,,,,https://avivia.nl/,BioPharmGuy
BIOCONNECTION BV,Contract Research (Pre-Clinical),Netherlands - Oss,CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://bioconnection.eu/,BioPharmGuy
ONCOLINES,Contract Research (Pre-Clinical),Netherlands - Oss,BIOMARKER IDENTIFICATION IN CANCER CELL PROFILES,,,,,https://www.oncolines.com/,BioPharmGuy
RIBOPRO,Contract Research (Pre-Clinical),Netherlands - Oss,MRNA SERVICES,,,,,https://ribopro.eu/,BioPharmGuy
HUB ORGANOIDS,Contract Research (Pre-Clinical),Netherlands - Utrecht,"ORGANOIDS, SERVICES",,,,,https://www.huborganoids.nl/,BioPharmGuy
FUTURE DIAGNOSTICS,Contract Research (Pre-Clinical),Netherlands - Wijchen,DIAGNOSTICS CONTRACT SERVICES,,,,,https://www.future-diagnostics.com/,BioPharmGuy
PCI PHARMA SERVICES,Contract Research (Pre-Clinical),Nh - Bedford,"CONTRACT MANUFACTURING, SERVICES",,,,,https://pci.com/,BioPharmGuy
BIOAI HEALTH,Contract Research (Pre-Clinical),Nh - Manchester,AI BIOMARKER SERVICES,,,,,https://www.bioaihealth.com/,BioPharmGuy
LONZA,Contract Research (Pre-Clinical),Nh - Portsmouth,"CONTRACT MANUFACTURING, REAGENTS, STEM CELLS, SERVICES",,,,,https://www.lonza.com/,BioPharmGuy
BA SCIENCES,Contract Research (Pre-Clinical),Nh - Salem,ANALYTICAL SERVICES,,,,,https://www.basciences.com/,BioPharmGuy
CATALENT,Contract Research (Pre-Clinical),Nj - Bridgewater,ORAL DOSAGE MANUFACTURING,,,,,https://www.catalent.com/,BioPharmGuy
ACCELEDEV,Contract Research (Pre-Clinical),Nj - Cranbury,"CONTRACT RESEARCH, CDMO",,,,,https://www.acceledev.com/,BioPharmGuy
CMIC,Contract Research (Pre-Clinical),Nj - Cranbury,PHARMACEUTICAL CONTRACT WORK,,,,,https://en.cmicgroup.com/,BioPharmGuy
CRYSTAL BIO SOLUTIONS,Contract Research (Pre-Clinical),Nj - Cranbury,"BIOANALYTICAL SERVICES, BIOMARKER DISCOVERY, CMC ANALYTICAL SERVICES, AND QUANTITATIVE CLINICAL PHARMACOLOGY",,,,,https://www.crystalbiosolutions.com/,BioPharmGuy
CRYSTAL NAX,Contract Research (Pre-Clinical),Nj - Cranbury,"R&D SERVICES FOR RNA THERAPEUTICS - NUCLEIC ACID DESIGN, SYNTHESIS, AND DELIVERY USING LIPID NANOPARTICLES",,,,,https://crystalnax.com/,BioPharmGuy
CRYSTAL PHARMATECH,Contract Research (Pre-Clinical),Nj - Cranbury,CONTRACT RESEARCH - MATERIALS SCIENCE AND ENGINEERING FOR DRUG DEVELOPMENT,,,,,https://www.crystalpharmatech.com/,BioPharmGuy
EXEMPLIFY BIOPHARMA,Contract Research (Pre-Clinical),Nj - Cranbury,"CMC LABORATORY AND CONSULTING SERVICES FOR SMALL MOLECULE PROGRAMS - PROCESS, ANALYTICAL, FORMULATION DEVELOPMENT, QA, AND REG AFFAIRS",,,,,https://www.exemplifybiopharma.com/,BioPharmGuy
CAMBREX,Contract Research (Pre-Clinical),Nj - East Rutherford,"SMALL MOLECULES RESEARCH, DEVELOPMENT & MANUFACTURING SERVICES",,,,,https://www.cambrex.com/,BioPharmGuy
GLOBAL PHARMA TEK,Contract Research (Pre-Clinical),Nj - Edison,"CONTRACT RESEARCH, CLINICAL RESEARCH, CONSULTING",,,,,https://www.globalpharmatek.com/,BioPharmGuy
TCG GREENCHEM,Contract Research (Pre-Clinical),Nj - Ewing,,,,,,https://tcggreenchem.com/,BioPharmGuy
GENESIS DRUG DISCOVERY & DEVELOPMENT,Contract Research (Pre-Clinical),Nj - Hamilton,FULLY INTEGRATED FULL SERVICE CRO PROVIDING SERVICES ACROSS THE DRUG DISCOVERY & DEVELOPMENT PIPELINE.,,,,,https://www.gd3services.com/,BioPharmGuy
VENENUM BIODESIGN,Contract Research (Pre-Clinical),Nj - Hamilton,"MOLECULAR & DISCOVERY BIOLOGY, BIOCHEMISTRY, MEDICINAL AND ANALYTICAL CHEMISTRY, ASSAY DEVELOPMENT, PROTEIN ENGINEERING & PRODUCTION, ULTRA-HIGH THROUGHPUT SCREENING",,,,,https://www.venenumbiodesign.com/,BioPharmGuy
BIOINTRON,Contract Research (Pre-Clinical),Nj - Metuchen,"ANTIBODIES, CRO SPECIALIZING IN ANTIBODY DISCOVERY, EXPRESSION, AND OPTIMIZATION SERVICES FOR BIOTECH AND PHARMACEUTICAL COMPANIES",,,,,https://www.biointron.com/,BioPharmGuy
ENAMINE,Contract Research (Pre-Clinical),Nj - Monmouth Junction,MOLECULAR LIBRARY CREATION,,,,,https://enamine.net/,BioPharmGuy
KENOX PHARMACEUTICALS,Contract Research (Pre-Clinical),Nj - Monmouth Junction,AEROSOL DRUG DELIVERY,,,,,https://www.kenoxpharma.us/,BioPharmGuy
PROVID PHARMA,Contract Research (Pre-Clinical),Nj - Monmouth Junction,CONTRACT RESEARCH,,,,,https://provid.com/,BioPharmGuy
SYNBIO TECHNOLOGIES,Contract Research (Pre-Clinical),Nj - Monmouth Junction,"SYNTHETIC BIOLOGY SOLUTIONS, CUSTOM DNA SYNTHESIS, GENE EDITING, PROTEIN EXPRESSION, ANTIBODY SERVICES",,,,,https://www.synbio-tech.com/,BioPharmGuy
INNOVERA PHARMACEUTICALS,Contract Research (Pre-Clinical),Nj - Monroe,"GLOBAL TECHNOLOGY-DRIVEN CDMO PROVIDING END-TO-END TERN KEY SERVICES, FROM PRODUCT DEVELOPMENT THROUGH COMMERCIAL MANUFACTURING AND PACKAGING",,,,,http://innoverapharma.com/,BioPharmGuy
VANTAGE MEDTECH,Contract Research (Pre-Clinical),Nj - Moonachie,MEDICAL DEVICE DESIGN & DEVELOPMENT,,,,,https://vantagemedtech.com/,BioPharmGuy
LONZA,Contract Research (Pre-Clinical),Nj - Morristown,"CONTRACT MANUFACTURING, REAGENTS, STEM CELLS, SERVICES",,,,,https://www.lonza.com/,BioPharmGuy
SYMBIOTIC RESEARCH,Contract Research (Pre-Clinical),Nj - Mount Olive,CONTRACT RESEARCH,,,,,https://www.symbioticresearch.net/,BioPharmGuy
SYENZ LAB,Contract Research (Pre-Clinical),Nj - Norwood,CONTRACT RESEARCH,,,,,http://www.syenzlab.com/,BioPharmGuy
GENSCRIPT,Contract Research (Pre-Clinical),Nj - Piscataway,"GENOMICS, PROTEOMICS, BIOLOGICS",,,,,https://www.genscript.com/,BioPharmGuy
SAMPLED,Contract Research (Pre-Clinical),Nj - Piscataway,BIOLOGICS SERVICES & RESEARCH,,,,,https://sampled.com/,BioPharmGuy
ACCURANT BIOTECH,Contract Research (Pre-Clinical),Nj - Princeton,"CMC, BIOANALYSIS, CONSULTING",,,,,https://accurantbiotech.com/,BioPharmGuy
NJ BIOPHARMACEUTICALS,Contract Research (Pre-Clinical),Nj - Princeton,CONTRACT RESEARCH,,,,,https://njbio.com/,BioPharmGuy
NEXOMICS BIOSCIENCES,Contract Research (Pre-Clinical),Nj - Rocky Hill,PROTEIN & STRUCTURAL BIOLOGY SERVICES,,,,,https://www.nexomics.com/,BioPharmGuy
FRONTAGE,Contract Research (Pre-Clinical),Nj - Secaucus,"CONTRACT RESEARCH & DEVELOPMENT, CLINICAL SERVICES, CMC SERVICES",,,,,https://www.frontagelab.com/,BioPharmGuy
SANNOVA ANALYTICAL,Contract Research (Pre-Clinical),Nj - Somerset,BOUTIQUE CRO FOCUSED ON BIOANALYTICAL AND ANALYTICAL CMC SERVICES FROM CHARACTERIZATION TO COMMERCIALIZATION,,,,,https://www.sannova.net/,BioPharmGuy
J-STAR,Contract Research (Pre-Clinical),Nj - South Plainfield,CONTRACT CHEMISTRY,,,,,https://www.jstar-research.com/,BioPharmGuy
EVERGREEN THERAGNOSTICS,Contract Research (Pre-Clinical),Nj - Springfield,"CSMO, RADIOCHEMISTRY, CLINICAL & COMMERCIAL MANUFACTURING",,,,,https://www.evergreentgn.com/,BioPharmGuy
DAVOSPHARMA,Contract Research (Pre-Clinical),Nj - Upper Saddle River,CONTRACT R & D & MANUFACTURING,,,,,https://www.davos.com/,BioPharmGuy
AXELA BIOSCIENCES,Contract Research (Pre-Clinical),Nj - Whippany,"CELL ASSAYS, IMMUNOASSAYS, FLOW CYTOMETRY, SPATIAL BIOLOGY",,,,,https://axelabio.com/,BioPharmGuy
LOVELACE SCIENTIFIC,Contract Research (Pre-Clinical),Nm - Albuquerque,"TOX, ANALYTICAL, FORMULATION, PK, PHARMACOLOGY",,,,,https://www.lovelacebiomedical.org/,BioPharmGuy
SPECIFICA,Contract Research (Pre-Clinical),Nm - Santa Fe,"ANTIBODY DISCOVERY,  LIBRARIES AND AFFINITY MATURATION",,,,,https://www.specifica.bio/,BioPharmGuy
CURIDA,Contract Research (Pre-Clinical),Norway - Elverum,"CDMO: SMALL MOLECULE AND BIOLOGICS, INCLUDING MONOCLONAL ANTIBODIES",,,,,https://curida.no/,BioPharmGuy
ADRAGOS PHARMA,Contract Research (Pre-Clinical),Norway - Halden,"GLOBAL CDMO FOR STERILE INJECTABLES: PFS, VIALS, AMPOULES, IV BAGS, BFS. CLINICAL TO COMMERCIAL.",,,,,https://adragos-pharma.com/,BioPharmGuy
VECTRON BIOSOLUTIONS,Contract Research (Pre-Clinical),Norway - Trondheim,BIOPROCESSING SERVICES,,,,,https://www.vectronbiosolutions.com/,BioPharmGuy
AGADA BIOSCIENCES,Contract Research (Pre-Clinical),Ns - Halifax,"TISSUE COLLECTION, CLINICAL SERVICES",,,,,https://www.agadabio.com/,BioPharmGuy
SOLID STATE PHARMA,Contract Research (Pre-Clinical),Ns - Halifax,CRYSTALLIZATION SERVICES,,,,,https://solidstatepharma.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Nv - Reno,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
ALLEGIANT HEALTH,Contract Research (Pre-Clinical),Ny - Deer Park,"CONTRACT MANUFACTURING, GENERICS",,,,,https://allegiant-health.com/,BioPharmGuy
ICON PLC.,Contract Research (Pre-Clinical),Ny - Farmingdale,CLINICAL RESEARCH,,,,,https://www.iconplc.com/,BioPharmGuy
TACONIC BIOSCIENCES,Contract Research (Pre-Clinical),Ny - Germantown,GENETICALLY ENGINEERED RODENT MODELS AND SERVICES. SPECIALISTS IN MOUSE MODEL HUMANIZATION AND GEMS MANAGEMENT.,,,,,https://www.taconic.com/,BioPharmGuy
ALFA CYTOLOGY,Contract Research (Pre-Clinical),Ny - Hauppauge,CANCER THERAPEUTIC DEVELOPMENT AND PRECLINICAL STUDIES,,,,,https://www.alfacytology.com/,BioPharmGuy
AMERIGO SCIENTIFIC,Contract Research (Pre-Clinical),Ny - Hauppauge,"CHROMATOGRAPHY, ELISA, ANTIGENS, PROTEINS, REAGENTS, SERVICES",,,,,https://www.amerigoscientific.com/,BioPharmGuy
ACUTIS BIOSCIENCES,Contract Research (Pre-Clinical),Ny - Hicksville,BIOMARKER DISCOVERY,,,,,https://acutis.com/,BioPharmGuy
IFYBER,Contract Research (Pre-Clinical),Ny - Ithaca,CONTRACT RESEARCH - DEVICE & PHARMA,,,,,https://ifyber.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Ny - Kingston,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
ICHOR LIFE SCIENCES,Contract Research (Pre-Clinical),Ny - Lafayette,"CONTRACT SMALL MOLECULES, BIOLOGICS, ANIMAL STUDIES",,,,,https://ichorlifesciences.com/,BioPharmGuy
D.E. SHAW RESEARCH,Contract Research (Pre-Clinical),Ny - New York,DRUG DISCOVERY SERVICES,,,,,https://www.deshawresearch.com/,BioPharmGuy
TARA INNOVATIONS,Contract Research (Pre-Clinical),Ny - New York,"CONTRACT R&D, FORMULATION (PROPRIETARY & CONTRACT)",,,,,http://www.tarainnovations.com/,BioPharmGuy
TACONIC BIOSCIENCES,Contract Research (Pre-Clinical),Ny - Rensselaer,GENETICALLY ENGINEERED RODENT MODELS AND SERVICES. SPECIALISTS IN MOUSE MODEL HUMANIZATION AND GEMS MANAGEMENT.,,,,,https://www.taconic.com/,BioPharmGuy
2.0 ANALYTICAL SOLUTIONS,Contract Research (Pre-Clinical),Ny - Sherburne,CHROMATOGRAPHY SERVICES,,,,,https://www.2analytical.com/,BioPharmGuy
L2P RESEARCH LABS,Contract Research (Pre-Clinical),Ny - Stony Brook,PRECLINICAL CONTRACT RESEARCH,,,,,https://www.l2plabs.com/,BioPharmGuy
CEROVENE,Contract Research (Pre-Clinical),Ny - Valley Cottage,OUTSOURCING SERVICES,,,,,https://www.cerovene.com/,BioPharmGuy
SMITHERS,Contract Research (Pre-Clinical),Oh - Akron,CONTRACT RESEARCH,,,,,https://www.smithers.com/industries/bioanalytical,BioPharmGuy
INFINIXBIO,Contract Research (Pre-Clinical),Oh - Athens,CONTRACT BIOLOGIC-RELATED RESEARCH METHODS,,,,,https://www.infinixbio.com/,BioPharmGuy
DG MEDICAL,Contract Research (Pre-Clinical),Oh - Centerville,CONTRACT MEDICAL DEVICE WORK,,,,,https://dg-medical.com/,BioPharmGuy
PATHEON,Contract Research (Pre-Clinical),Oh - Cincinnati,CONTRACT MANUFACTURING AND DEVELOPMENT,,,,,https://www.patheon.com/us/en/home.html,BioPharmGuy
SUS CLINICALS,Contract Research (Pre-Clinical),Oh - Cincinnati,PIG-BASED PRECLINICAL TESTING SERVICES,,,,,https://susclinicals.com/,BioPharmGuy
ANALIZA,Contract Research (Pre-Clinical),Oh - Cleveland,PHYSICOCHEMICAL SERVICES,,,,,https://analiza.com/,BioPharmGuy
LUBRIZOL LIFE SCIENCE HEALTH,Contract Research (Pre-Clinical),Oh - Cleveland,"SPECIALTY CHEMICALS, CONTRACT DEVELOPMENT & MANUFACTURING",,,,,https://www.lubrizol.com/industries/healthcare,BioPharmGuy
APPLIED BIOMOLECULAR TECHNOLOGIES,Contract Research (Pre-Clinical),Oh - Columbus,CONTRACT RESEARCH,,,,,http://www.bioabt.com/,BioPharmGuy
CMD MEDTECH,Contract Research (Pre-Clinical),Oh - Columbus,MEDICAL DEVICE DEVELOPMENT,,,,,https://cmdmedtech.com/,BioPharmGuy
OLON USA,Contract Research (Pre-Clinical),Oh - Concord,CONTRACT RESEARCH,,,,,https://olon-usa.com/,BioPharmGuy
ATHERION BIORESEARCH,Contract Research (Pre-Clinical),Oh - Dublin,FULL-SERVICE CLINICAL RESEARCH ORGANIZATION ESTABLISHED BY DRUG DEVELOPMENT PROFESSIONALS,,,,,https://www.atherion-bioresearch.com/,BioPharmGuy
FORGE BIOLOGICS,Contract Research (Pre-Clinical),Oh - Grove City,BIOLOGICS,,,,,https://www.forgebiologics.com/,BioPharmGuy
NAMSA,Contract Research (Pre-Clinical),Oh - Northwood,MEDICAL RESEARCH ORGANIZATION - MEDICAL DEVICES,,,,,https://namsa.com/,BioPharmGuy
CMC PHARMACEUTICALS,Contract Research (Pre-Clinical),Oh - Solon,"INNOVATIVE FORMULATIONS & DRUG DELIVERY SYSTEMS, PRECISE TESTING, AND EFFICIENT CMC STRATEGIES",,,,,https://www.cmcpharm.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Oh - Spencerville,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
CYTOVANCE BIOLOGICS,Contract Research (Pre-Clinical),Ok - Oklahoma City,CONTRACT BIOLOGICS DEVELOPMENT & MANUFACTURING,,,,,https://cytovance.com/,BioPharmGuy
EYECRO,Contract Research (Pre-Clinical),Ok - Oklahoma City,"SMALL MOLECULE FOR OPHTHALMIC INDICATIONS, PRECLINICAL SERVICES",,,,,https://eyecro.com/,BioPharmGuy
APROZEN PHARMA,Contract Research (Pre-Clinical),On - Brantford,"MEDICINAL CHEMISTRY, PROCESS DEVELOPMENT, CUSTOM SYNTHESIS",,,,,https://aprozenpharma.com/,BioPharmGuy
JSI RESEARCH CHEMICALS,Contract Research (Pre-Clinical),On - Brantford,"CHEMICAL SYNTHESIS, ANALYTICAL, AND PROCESS DEVELOPMENT",,,,,https://jsiresearch.ca/,BioPharmGuy
PCI PHARMA SERVICES,Contract Research (Pre-Clinical),On - Burlington,"CONTRACT MANUFACTURING, SERVICES",,,,,https://pci.com/,BioPharmGuy
BIOMATIK,Contract Research (Pre-Clinical),On - Kitchener,"ELISA KITS, BIOREAGENTS, CUSTOM GENE, PEPTIDE, PROTEIN, ANTIBODY SERVICES",,,,,https://www.biomatik.com,BioPharmGuy
NEOVENTURES,Contract Research (Pre-Clinical),On - London,CUSTOM APTAMERS,,,,,https://neoaptamers.com/,BioPharmGuy
SHIELDS PHARMA,Contract Research (Pre-Clinical),On - Markham,PSYCHEDELIC ANALYTICAL TESTING AND CONTRACT TESTING LAB,,,,,https://shieldspharma.com/,BioPharmGuy
ACUPHARMA SOLUTIONS,Contract Research (Pre-Clinical),On - Mississauga,"CONTRACT RESEARCH, MANUFACTURING & CONSULTING",,,,,http://acupharmasolutions.com/,BioPharmGuy
DALRIADA DRUG DISCOVERY,Contract Research (Pre-Clinical),On - Mississauga,DRUG DISCOVERY SERVICES,,,,,https://dalriadatx.com/,BioPharmGuy
PATHEON,Contract Research (Pre-Clinical),On - Mississauga,CONTRACT MANUFACTURING AND DEVELOPMENT,,,,,https://www.patheon.com/us/en/home.html,BioPharmGuy
PCI PHARMA SERVICES,Contract Research (Pre-Clinical),On - Mississauga,"CONTRACT MANUFACTURING, SERVICES",,,,,https://pci.com/,BioPharmGuy
LIFE CHEMICALS,Contract Research (Pre-Clinical),On - Niagara-On-The-Lake,"SCREENING LIBRARIES, CHEMICAL SYNTHESIS",,,,,https://lifechemicals.com/,BioPharmGuy
GL CHEMTEC,Contract Research (Pre-Clinical),On - Oakville,DISCOVERY-PHASE CONTRACT RESEARCH,,,,,https://glchemtec.ca/,BioPharmGuy
